1	1	0.295889077457522	1	1	-1.433	-1.149	-0.111
1	0	0.310322690992035	2	1	-1.433	-1.149	-0.111
1	1	0.324756304526549	1	3	-1.433	-1.149	-0.111
1	1	0.339189918061062	1	3	-1.433	-1.149	-0.111
1	1	0.353623531595575	1	3	-1.433	-1.149	-0.111
1	1	0.368057145130088	1	3	-1.433	-1.149	-0.111
1	1	0.382490758664602	1	3	-1.433	-1.149	-0.111
1	1	0.396924372199115	2	3	-1.433	-1.149	-0.111
1	1	0.411357985733628	1	4	-1.433	-1.149	-0.111
1	1	0.425791599268141	1	4	-1.433	-1.149	-0.111
1	1	0.440225212802655	1	4	-1.433	-1.149	-0.111
1	1	0.454658826337168	1	4	-1.433	-1.149	-0.111
1	1	0.469092439871681	1	4	-1.433	-1.149	-0.111
1	1	0.483526053406195	1	4	-1.433	-1.149	-0.111
1	1	0.497959666940708	1	4	-1.433	-1.149	-0.111
1	1	0.512393280475221	2	4	-1.433	-1.149	-0.111
1	1	0.526826894009734	1	2	-1.433	-1.149	-0.111
1	1	0.541260507544248	1	2	-1.433	-1.149	-0.111
1	1	0.555694121078761	1	2	-1.433	-1.149	-0.111
1	1	0.570127734613274	2	2	-1.433	-1.149	-0.111
1	1	0.584561348147787	1	2	-1.433	-1.149	-0.111
1	1	0.598994961682301	1	2	-1.433	-1.149	-0.111
1	1	0.613428575216814	1	2	-1.433	-1.149	-0.111
1	0	0.627862188751327	2	2	-1.433	-1.149	-0.111
1	1	0.64229580228584	1	1	-1.433	-1.149	-0.111
1	1	0.656729415820354	2	1	-1.433	-1.149	-0.111
1	1	0.671163029354867	1	4	-1.433	-1.149	-0.111
1	1	0.68559664288938	1	4	-1.433	-1.149	-0.111
1	1	0.700030256423894	1	4	-1.433	-1.149	-0.111
1	1	0.714463869958407	1	4	-1.433	-1.149	-0.111
1	1	0.72889748349292	1	4	-1.433	-1.149	-0.111
1	1	0.743331097027433	1	4	-1.433	-1.149	-0.111
1	1	0.757764710561947	1	4	-1.433	-1.149	-0.111
1	1	0.77219832409646	2	4	-1.433	-1.149	-0.111
1	1	0.786631937630973	1	3	-1.433	-1.149	-0.111
1	1	0.801065551165487	1	3	-1.433	-1.149	-0.111
1	1	0.8154991647	1	3	-1.433	-1.149	-0.111
1	1	0.829932778234513	1	3	-1.433	-1.149	-0.111
1	1	0.844366391769026	1	3	-1.433	-1.149	-0.111
1	1	0.85880000530354	2	3	-1.433	-1.149	-0.111
1	1	0.873233618838053	1	4	-1.433	-1.149	-0.111
1	1	0.887667232372566	1	4	-1.433	-1.149	-0.111
1	1	0.902100845907079	1	4	-1.433	-1.149	-0.111
1	1	0.916534459441593	1	4	-1.433	-1.149	-0.111
1	1	0.930968072976106	1	4	-1.433	-1.149	-0.111
1	1	0.945401686510619	1	4	-1.433	-1.149	-0.111
1	1	0.959835300045133	1	4	-1.433	-1.149	-0.111
1	1	0.974268913579646	2	4	-1.433	-1.149	-0.111
1	1	0.988702527114159	1	1	-1.433	-1.149	-0.111
1	0	1.00313614064867	2	1	-1.433	-1.149	-0.111
1	1	1.01756975418319	1	2	-1.433	-1.149	-0.111
1	1	1.0320033677177	1	2	-1.433	-1.149	-0.111
1	1	1.04643698125221	1	2	-1.433	-1.149	-0.111
1	1	1.06087059478673	2	2	-1.433	-1.149	-0.111
1	1	1.07530420832124	1	3	-1.433	-1.149	-0.111
1	1	1.08973782185575	1	3	-1.433	-1.149	-0.111
1	1	1.10417143539027	1	3	-1.433	-1.149	-0.111
1	1	1.11860504892478	1	3	-1.433	-1.149	-0.111
1	1	1.13303866245929	1	3	-1.433	-1.149	-0.111
1	0	1.1474722759938	2	3	-1.433	-1.149	-0.111
1	1	1.16190588952832	1	4	-1.433	-1.149	-0.111
1	1	1.17633950306283	1	4	-1.433	-1.149	-0.111
1	1	1.19077311659734	1	4	-1.433	-1.149	-0.111
1	1	1.20520673013186	1	4	-1.433	-1.149	-0.111
1	1	1.21964034366637	1	4	-1.433	-1.149	-0.111
1	1	1.23407395720088	1	4	-1.433	-1.149	-0.111
1	1	1.2485075707354	1	4	-1.433	-1.149	-0.111
1	1	1.26294118426991	2	4	-1.433	-1.149	-0.111
1	1	1.27737479780442	1	1	-1.433	-1.149	-0.111
1	1	1.29180841133894	2	1	-1.433	-1.149	-0.111
1	1	1.30624202487345	1	3	-1.433	-1.149	-0.111
1	1	1.32067563840796	1	3	-1.433	-1.149	-0.111
1	1	1.33510925194248	1	3	-1.433	-1.149	-0.111
1	1	1.34954286547699	1	3	-1.433	-1.149	-0.111
1	1	1.3639764790115	1	3	-1.433	-1.149	-0.111
1	0	1.37841009254602	2	3	-1.433	-1.149	-0.111
1	1	1.39284370608053	1	2	-1.433	-1.149	-0.111
1	1	1.40727731961504	1	2	-1.433	-1.149	-0.111
1	1	1.42171093314956	1	2	-1.433	-1.149	-0.111
1	1	1.43614454668407	2	2	-1.433	-1.149	-0.111
1	1	1.45057816021858	1	2	-1.433	-1.149	-0.111
1	1	1.4650117737531	1	2	-1.433	-1.149	-0.111
1	1	1.47944538728761	1	2	-1.433	-1.149	-0.111
1	0	1.49387900082212	2	2	-1.433	-1.149	-0.111
1	1	1.50831261435664	1	1	-1.433	-1.149	-0.111
1	1	1.52274622789115	2	1	-1.433	-1.149	-0.111
1	1	1.53717984142566	1	3	-1.433	-1.149	-0.111
1	1	1.55161345496018	1	3	-1.433	-1.149	-0.111
1	1	1.56604706849469	1	3	-1.433	-1.149	-0.111
1	1	1.5804806820292	1	3	-1.433	-1.149	-0.111
1	1	1.59491429556372	1	3	-1.433	-1.149	-0.111
1	1	1.60934790909823	2	3	-1.433	-1.149	-0.111
1	1	1.62378152263274	1	4	-1.433	-1.149	-0.111
1	1	1.63821513616726	1	4	-1.433	-1.149	-0.111
1	1	1.65264874970177	1	4	-1.433	-1.149	-0.111
1	1	1.66708236323628	1	4	-1.433	-1.149	-0.111
1	1	1.6815159767708	1	4	-1.433	-1.149	-0.111
1	1	1.69594959030531	1	4	-1.433	-1.149	-0.111
1	1	1.71038320383982	1	4	-1.433	-1.149	-0.111
1	1	1.72481681737434	2	4	-1.433	-1.149	-0.111
2	1	-1.72481681737434	1	4	2.046	1.662	0.078
2	1	-1.71038320383982	1	4	2.046	1.662	0.078
2	1	-1.69594959030531	1	4	2.046	1.662	0.078
2	1	-1.6815159767708	1	4	2.046	1.662	0.078
2	1	-1.66708236323628	1	4	2.046	1.662	0.078
2	1	-1.65264874970177	1	4	2.046	1.662	0.078
2	1	-1.63821513616726	1	4	2.046	1.662	0.078
2	1	-1.62378152263274	2	4	2.046	1.662	0.078
2	1	-1.60934790909823	1	2	2.046	1.662	0.078
2	1	-1.59491429556372	1	2	2.046	1.662	0.078
2	1	-1.5804806820292	1	2	2.046	1.662	0.078
2	0	-1.56604706849469	2	2	2.046	1.662	0.078
2	1	-1.55161345496018	1	3	2.046	1.662	0.078
2	1	-1.53717984142566	1	3	2.046	1.662	0.078
2	1	-1.52274622789115	1	3	2.046	1.662	0.078
2	1	-1.50831261435664	1	3	2.046	1.662	0.078
2	1	-1.49387900082212	1	3	2.046	1.662	0.078
2	1	-1.47944538728761	2	3	2.046	1.662	0.078
2	1	-1.4650117737531	1	1	2.046	1.662	0.078
2	0	-1.45057816021858	2	1	2.046	1.662	0.078
2	1	-1.43614454668407	1	3	2.046	1.662	0.078
2	1	-1.42171093314956	1	3	2.046	1.662	0.078
2	1	-1.40727731961504	1	3	2.046	1.662	0.078
2	1	-1.39284370608053	1	3	2.046	1.662	0.078
2	1	-1.37841009254602	1	3	2.046	1.662	0.078
2	1	-1.3639764790115	2	3	2.046	1.662	0.078
2	1	-1.34954286547699	1	2	2.046	1.662	0.078
2	1	-1.33510925194248	1	2	2.046	1.662	0.078
2	1	-1.32067563840796	1	2	2.046	1.662	0.078
2	1	-1.30624202487345	2	2	2.046	1.662	0.078
2	1	-1.29180841133894	1	4	2.046	1.662	0.078
2	1	-1.27737479780442	1	4	2.046	1.662	0.078
2	1	-1.26294118426991	1	4	2.046	1.662	0.078
2	1	-1.2485075707354	1	4	2.046	1.662	0.078
2	1	-1.23407395720088	1	4	2.046	1.662	0.078
2	1	-1.21964034366637	1	4	2.046	1.662	0.078
2	1	-1.20520673013186	1	4	2.046	1.662	0.078
2	1	-1.19077311659734	2	4	2.046	1.662	0.078
2	1	-1.17633950306283	1	1	2.046	1.662	0.078
2	1	-1.16190588952832	2	1	2.046	1.662	0.078
2	1	-1.1474722759938	1	4	2.046	1.662	0.078
2	1	-1.13303866245929	1	4	2.046	1.662	0.078
2	1	-1.11860504892478	1	4	2.046	1.662	0.078
2	1	-1.10417143539027	1	4	2.046	1.662	0.078
2	1	-1.08973782185575	1	4	2.046	1.662	0.078
2	1	-1.07530420832124	1	4	2.046	1.662	0.078
2	1	-1.06087059478673	1	4	2.046	1.662	0.078
2	0	-1.04643698125221	2	4	2.046	1.662	0.078
2	1	-1.0320033677177	1	1	2.046	1.662	0.078
2	1	-1.01756975418319	2	1	2.046	1.662	0.078
2	1	-1.00313614064867	1	2	2.046	1.662	0.078
2	1	-0.988702527114159	1	2	2.046	1.662	0.078
2	1	-0.974268913579646	1	2	2.046	1.662	0.078
2	1	-0.959835300045133	2	2	2.046	1.662	0.078
2	1	-0.945401686510619	1	3	2.046	1.662	0.078
2	1	-0.930968072976106	1	3	2.046	1.662	0.078
2	1	-0.916534459441593	1	3	2.046	1.662	0.078
2	1	-0.902100845907079	1	3	2.046	1.662	0.078
2	1	-0.887667232372566	1	3	2.046	1.662	0.078
2	1	-0.873233618838053	2	3	2.046	1.662	0.078
2	1	-0.85880000530354	1	4	2.046	1.662	0.078
2	1	-0.844366391769026	1	4	2.046	1.662	0.078
2	1	-0.829932778234513	1	4	2.046	1.662	0.078
2	1	-0.8154991647	1	4	2.046	1.662	0.078
2	1	-0.801065551165487	1	4	2.046	1.662	0.078
2	1	-0.786631937630973	1	4	2.046	1.662	0.078
2	1	-0.77219832409646	1	4	2.046	1.662	0.078
2	1	-0.757764710561947	2	4	2.046	1.662	0.078
2	1	-0.743331097027433	1	3	2.046	1.662	0.078
2	1	-0.72889748349292	1	3	2.046	1.662	0.078
2	1	-0.714463869958407	1	3	2.046	1.662	0.078
2	1	-0.700030256423894	1	3	2.046	1.662	0.078
2	1	-0.68559664288938	1	3	2.046	1.662	0.078
2	1	-0.671163029354867	2	3	2.046	1.662	0.078
2	1	-0.656729415820354	1	1	2.046	1.662	0.078
2	1	-0.64229580228584	2	1	2.046	1.662	0.078
2	1	-0.627862188751327	1	2	2.046	1.662	0.078
2	1	-0.613428575216814	1	2	2.046	1.662	0.078
2	1	-0.598994961682301	1	2	2.046	1.662	0.078
2	1	-0.584561348147787	2	2	2.046	1.662	0.078
2	1	-0.570127734613274	1	2	2.046	1.662	0.078
2	1	-0.555694121078761	1	2	2.046	1.662	0.078
2	1	-0.541260507544248	1	2	2.046	1.662	0.078
2	1	-0.526826894009734	2	2	2.046	1.662	0.078
2	1	-0.512393280475221	1	3	2.046	1.662	0.078
2	1	-0.497959666940708	1	3	2.046	1.662	0.078
2	1	-0.483526053406195	1	3	2.046	1.662	0.078
2	1	-0.469092439871681	1	3	2.046	1.662	0.078
2	1	-0.454658826337168	1	3	2.046	1.662	0.078
2	1	-0.440225212802655	2	3	2.046	1.662	0.078
2	1	-0.425791599268141	1	4	2.046	1.662	0.078
2	1	-0.411357985733628	1	4	2.046	1.662	0.078
2	1	-0.396924372199115	1	4	2.046	1.662	0.078
2	1	-0.382490758664602	1	4	2.046	1.662	0.078
2	1	-0.368057145130088	1	4	2.046	1.662	0.078
2	1	-0.353623531595575	1	4	2.046	1.662	0.078
2	1	-0.339189918061062	1	4	2.046	1.662	0.078
2	0	-0.324756304526549	2	4	2.046	1.662	0.078
2	1	-0.310322690992035	1	1	2.046	1.662	0.078
2	.	-0.295889077457522	2	1	2.046	1.662	0.078
2	1	-0.281455463923009	1	1	2.046	1.662	0.078
2	1	-0.267021850388496	2	1	2.046	1.662	0.078
2	1	-0.252588236853982	1	2	2.046	1.662	0.078
2	1	-0.238154623319469	1	2	2.046	1.662	0.078
2	1	-0.223721009784956	1	2	2.046	1.662	0.078
2	1	-0.209287396250442	2	2	2.046	1.662	0.078
2	1	-0.194853782715929	1	4	2.046	1.662	0.078
2	1	-0.180420169181416	1	4	2.046	1.662	0.078
2	1	-0.165986555646903	1	4	2.046	1.662	0.078
2	1	-0.151552942112389	1	4	2.046	1.662	0.078
2	1	-0.137119328577876	1	4	2.046	1.662	0.078
2	1	-0.122685715043363	1	4	2.046	1.662	0.078
2	1	-0.10825210150885	1	4	2.046	1.662	0.078
2	1	-0.0938184879743363	2	4	2.046	1.662	0.078
2	1	-0.079384874439823	1	3	2.046	1.662	0.078
2	1	-0.0649512609053097	1	3	2.046	1.662	0.078
2	1	-0.0505176473707964	1	3	2.046	1.662	0.078
2	1	-0.0360840338362832	1	3	2.046	1.662	0.078
2	1	-0.0216504203017699	1	3	2.046	1.662	0.078
2	1	-0.00721680676725664	2	3	2.046	1.662	0.078
2	1	0.00721680676725664	1	1	2.046	1.662	0.078
2	0	0.0216504203017699	2	1	2.046	1.662	0.078
2	1	0.0360840338362832	1	2	2.046	1.662	0.078
2	1	0.0505176473707964	1	2	2.046	1.662	0.078
2	1	0.0649512609053097	1	2	2.046	1.662	0.078
2	1	0.079384874439823	2	2	2.046	1.662	0.078
2	1	0.0938184879743363	1	4	2.046	1.662	0.078
2	1	0.10825210150885	1	4	2.046	1.662	0.078
2	1	0.122685715043363	1	4	2.046	1.662	0.078
2	1	0.137119328577876	1	4	2.046	1.662	0.078
2	1	0.151552942112389	1	4	2.046	1.662	0.078
2	1	0.165986555646903	1	4	2.046	1.662	0.078
2	1	0.180420169181416	1	4	2.046	1.662	0.078
2	1	0.194853782715929	2	4	2.046	1.662	0.078
2	1	0.209287396250442	1	3	2.046	1.662	0.078
2	1	0.223721009784956	1	3	2.046	1.662	0.078
2	1	0.238154623319469	1	3	2.046	1.662	0.078
2	1	0.252588236853982	1	3	2.046	1.662	0.078
2	1	0.267021850388496	1	3	2.046	1.662	0.078
2	1	0.281455463923009	2	3	2.046	1.662	0.078
2	1	0.295889077457522	1	1	2.046	1.662	0.078
2	1	0.310322690992035	2	1	2.046	1.662	0.078
2	1	0.324756304526549	1	4	2.046	1.662	0.078
2	1	0.339189918061062	1	4	2.046	1.662	0.078
2	1	0.353623531595575	1	4	2.046	1.662	0.078
2	1	0.368057145130088	1	4	2.046	1.662	0.078
2	1	0.382490758664602	1	4	2.046	1.662	0.078
2	1	0.396924372199115	1	4	2.046	1.662	0.078
2	1	0.411357985733628	1	4	2.046	1.662	0.078
2	1	0.425791599268141	2	4	2.046	1.662	0.078
2	1	0.440225212802655	1	2	2.046	1.662	0.078
2	1	0.454658826337168	1	2	2.046	1.662	0.078
2	1	0.469092439871681	1	2	2.046	1.662	0.078
2	0	0.483526053406195	2	2	2.046	1.662	0.078
2	1	0.497959666940708	1	3	2.046	1.662	0.078
2	1	0.512393280475221	1	3	2.046	1.662	0.078
2	1	0.526826894009734	1	3	2.046	1.662	0.078
2	1	0.541260507544248	1	3	2.046	1.662	0.078
2	1	0.555694121078761	1	3	2.046	1.662	0.078
2	0	0.570127734613274	2	3	2.046	1.662	0.078
2	1	0.584561348147787	1	1	2.046	1.662	0.078
2	1	0.598994961682301	2	1	2.046	1.662	0.078
2	1	0.613428575216814	1	2	2.046	1.662	0.078
2	1	0.627862188751327	1	2	2.046	1.662	0.078
2	1	0.64229580228584	1	2	2.046	1.662	0.078
2	1	0.656729415820354	2	2	2.046	1.662	0.078
2	1	0.671163029354867	1	3	2.046	1.662	0.078
2	1	0.68559664288938	1	3	2.046	1.662	0.078
2	1	0.700030256423894	1	3	2.046	1.662	0.078
2	1	0.714463869958407	1	3	2.046	1.662	0.078
2	1	0.72889748349292	1	3	2.046	1.662	0.078
2	0	0.743331097027433	2	3	2.046	1.662	0.078
2	1	0.757764710561947	1	4	2.046	1.662	0.078
2	1	0.77219832409646	1	4	2.046	1.662	0.078
2	1	0.786631937630973	1	4	2.046	1.662	0.078
2	1	0.801065551165487	1	4	2.046	1.662	0.078
2	1	0.8154991647	1	4	2.046	1.662	0.078
2	1	0.829932778234513	1	4	2.046	1.662	0.078
2	1	0.844366391769026	1	4	2.046	1.662	0.078
2	1	0.85880000530354	2	4	2.046	1.662	0.078
2	1	0.873233618838053	1	3	2.046	1.662	0.078
2	1	0.887667232372566	1	3	2.046	1.662	0.078
2	1	0.902100845907079	1	3	2.046	1.662	0.078
2	1	0.916534459441593	1	3	2.046	1.662	0.078
2	1	0.930968072976106	1	3	2.046	1.662	0.078
2	0	0.945401686510619	2	3	2.046	1.662	0.078
2	1	0.959835300045133	1	2	2.046	1.662	0.078
2	1	0.974268913579646	1	2	2.046	1.662	0.078
2	1	0.988702527114159	1	2	2.046	1.662	0.078
2	1	1.00313614064867	2	2	2.046	1.662	0.078
2	1	1.01756975418319	1	4	2.046	1.662	0.078
2	1	1.0320033677177	1	4	2.046	1.662	0.078
2	1	1.04643698125221	1	4	2.046	1.662	0.078
2	1	1.06087059478673	1	4	2.046	1.662	0.078
2	1	1.07530420832124	1	4	2.046	1.662	0.078
2	1	1.08973782185575	1	4	2.046	1.662	0.078
2	1	1.10417143539027	1	4	2.046	1.662	0.078
2	1	1.11860504892478	2	4	2.046	1.662	0.078
2	1	1.13303866245929	1	1	2.046	1.662	0.078
2	1	1.1474722759938	2	1	2.046	1.662	0.078
2	1	1.16190588952832	1	3	2.046	1.662	0.078
2	1	1.17633950306283	1	3	2.046	1.662	0.078
2	1	1.19077311659734	1	3	2.046	1.662	0.078
2	1	1.20520673013186	1	3	2.046	1.662	0.078
2	1	1.21964034366637	1	3	2.046	1.662	0.078
2	1	1.23407395720088	2	3	2.046	1.662	0.078
2	1	1.2485075707354	1	2	2.046	1.662	0.078
2	1	1.26294118426991	1	2	2.046	1.662	0.078
2	1	1.27737479780442	1	2	2.046	1.662	0.078
2	1	1.29180841133894	2	2	2.046	1.662	0.078
2	1	1.30624202487345	1	1	2.046	1.662	0.078
2	1	1.32067563840796	2	1	2.046	1.662	0.078
2	1	1.33510925194248	1	4	2.046	1.662	0.078
2	1	1.34954286547699	1	4	2.046	1.662	0.078
2	1	1.3639764790115	1	4	2.046	1.662	0.078
2	1	1.37841009254602	1	4	2.046	1.662	0.078
2	1	1.39284370608053	1	4	2.046	1.662	0.078
2	1	1.40727731961504	1	4	2.046	1.662	0.078
2	1	1.42171093314956	1	4	2.046	1.662	0.078
2	1	1.43614454668407	2	4	2.046	1.662	0.078
2	1	1.45057816021858	1	2	2.046	1.662	0.078
2	1	1.4650117737531	1	2	2.046	1.662	0.078
2	1	1.47944538728761	1	2	2.046	1.662	0.078
2	1	1.49387900082212	2	2	2.046	1.662	0.078
2	1	1.50831261435664	1	3	2.046	1.662	0.078
